Country,2000-2002,2003-2004,2005-2006,2007-2008,2009-2010,2011-2012,2013-2014,2015-2016,2017-2018,2019-2020,2021-2022
Saudi Arabia,92.22,92.22,92.22,92.22,92.22,92.22,92.22,92.22,92.22,92.22,92.22
Zambia,7.31,10.19,12.56,14.99,17.48,20.03,22.64,25.31,28.03,30.82,31.53
El Salvador,70.68,71.34,72.19,72.99,73.75,74.46,75.12,75.74,76.32,76.85,77.33
Myanmar,58.28,59.92,61.23,62.54,63.89,65.24,66.6,67.96,69.32,70.68,71.7
"Tanzania, United Republic of",5.74,7.99,9.72,11.42,13.08,14.71,16.31,17.87,19.4,20.89,21.26
Tajikistan,89.23,90.28,91.25,92.21,93.18,94.15,95.12,96.09,97.07,97.78,97.78
Ghana,2.41,3.94,5.45,7.04,8.73,10.51,12.39,14.35,16.41,18.56,20.81
Somalia,7.6,8.94,10.37,12.02,13.77,15.62,17.58,19.65,21.82,24.09,25.86
Guinea,4.22,5.81,7.25,8.76,10.34,11.98,13.7,15.48,17.33,19.25,21.24
South Africa,45.78,49.25,52.1,55.01,57.98,61.02,64.11,67.27,70.48,73.76,77.1
North Macedonia,81.72,81.72,83.08,84.91,86.76,88.63,90.51,92.41,94.33,96.27,97.74
Andorra,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Nigeria,27.91,28.55,29.15,29.75,30.34,30.92,31.5,32.08,32.64,33.2,33.76
Senegal,21.96,25.13,27.74,30.37,33.04,35.75,38.5,41.27,44.09,46.94,49.83
Nepal,13.73,20.38,26.06,32.06,38.37,45.0,51.94,59.19,66.76,74.65,80.76
Belarus,95.35,95.43,95.75,96.07,96.38,96.7,97.01,97.33,97.65,97.96,98.2
Costa Rica,89.58,90.25,90.78,91.32,92.08,92.92,93.77,94.62,95.47,96.33,97.19
Afghanistan,18.71,22.07,25.16,28.26,31.35,34.45,37.55,40.65,43.75,46.84,49.94
Guinea-Bissau,0.0,0.32,1.95,3.71,5.5,7.3,9.13,10.98,12.85,14.74,16.17
"Congo, The Democratic Republic of the",23.2,21.73,20.5,19.16,17.84,16.53,15.25,13.99,12.75,11.52,11.22
"Iran, Islamic Republic of",62.39,65.05,67.17,69.3,71.42,73.54,75.67,77.79,79.91,81.9,82.3
Vanuatu,51.26,51.26,50.81,50.2,49.58,48.95,48.3,47.64,46.96,46.28,45.57
Greece,95.21,95.74,96.16,96.59,97.02,97.44,97.87,98.14,98.14,98.14,98.14
Bangladesh,20.2,24.3,27.9,31.7,35.6,39.6,43.7,47.91,52.22,56.63,60.93
Slovakia,99.76,99.36,98.75,98.13,97.52,96.91,96.3,96.16,96.18,96.18,96.18
United States,100.0,100.0,100.0,100.0,100.0,99.81,99.57,99.32,99.08,98.83,98.59
Sao Tome and Principe,14.07,16.41,18.61,20.98,23.45,26.0,28.64,31.37,34.18,37.08,39.31
Poland,78.52,81.87,84.55,87.22,89.9,92.58,95.25,97.93,99.24,99.24,99.24
Turkmenistan,95.93,96.24,96.62,97.04,97.47,97.9,98.33,98.76,99.19,99.62,99.93
