Country,1970-1975,1976-1981,1982-1987,1988-1993,1994-1998,1999-2003,2004-2008,2009-2013,2014-2018,2019-2023
Austria,37238578833.33,44175906000.0,42882245000.0,56610395166.67,65626816200.0,71776142000.0,78154872000.0,77068500000.0,86254152000.0,94608186000.0
Bosnia and Herzegovina,,,,,,4104280825.0,5975303240.0,5571225260.0,7096621720.0,9339248000.0
Marshall Islands,,,,,,,35686694.84,48145614.73,42928396.02,70671225.58
Azerbaijan,,,,128347500.0,597740920.0,2083468140.0,5115550840.0,5203704020.0,6442482700.0,
Bulgaria,,,,,3274021250.0,10694727800.0,22099964400.0,18874329200.0,19116540200.0,22588498400.0
Macao,,,12388166666.67,24373833333.33,27781600000.0,18775800000.0,69495600000.0,61626800000.0,93525800000.0,55407400000.0
Malaysia,24215939550.12,42856419123.2,63960345042.5,101513714290.57,188059305760.0,165896853280.0,182733341800.0,231860429320.0,305300913420.0,308406544200.0
Comoros,,27514978104.5,32552257499.33,35802607244.17,37524745020.0,44291703920.0,50002688240.0,61530855240.0,95389561960.0,93485158100.0
North Macedonia,,,,36759734075.0,35368831440.0,51477520000.0,72875200000.0,103395600000.0,146343800000.0,152104800000.0
Turkmenistan,,,4500000000.0,3675000000.0,2444318450.0,3077709480.0,3872658533.33,,,
Nepal,,,,,,163810049033.33,228244534800.0,427050598040.0,716485511980.0,1018684355906.12
Denmark,183027289333.33,180435277166.67,201917443333.33,231407971666.67,295303009600.0,351931357400.0,424294365600.0,360678277600.0,446827396800.0,533301961600.0
Jamaica,,,,,,,225900000000.0,180627600000.0,190921000000.0,206329000000.0
Finland,24240769500.0,23953984666.67,28463333333.33,31453333333.33,30816200000.0,41049200000.0,49161400000.0,46352800000.0,49972400000.0,53445200000.0
Malta,,,,,,1149048535.83,1477284671.47,1396183112.95,2216018515.36,3070399161.49
Algeria,3000715472016.74,4550089550789.94,5365513376773.76,3267330135492.72,2232963632092.07,3132505938986.51,5346025630544.47,8228023749356.93,10722643980474.1,9868179418792.9
Ecuador,7280586744.14,10574107211.65,10156037516.38,10177014704.0,10659962262.89,11129899455.62,15907903600.0,23228619800.0,22636552800.0,21803994000.0
Botswana,1060106675.24,1327497789.15,1500666956.23,3787296316.38,4486372660.0,6655469900.0,14534656620.0,35578193640.0,38986709900.0,52254963255.08
Armenia,,,,,422406797620.0,501899857900.0,1434234143380.0,1169725456200.0,997074230900.0,1294066062431.98
Belize,,221857850.0,187741283.33,438953643.97,452510323.08,699496386.18,671702109.33,534611838.14,757991860.69,959602808.17
Indonesia,183271901146666.62,443303770860000.0,7287384444725000.0,4476019434516666.0,4814793339320000.0,-5630845031900000.0,-2220762376200000.0,2514969965340000.0,3226513713380000.0,3708754584926914.5
